SchoolNum,District,School,Subject,Grade,Scored,County,Year,Baseline,Score
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,Total,286,Columbia,2021,Basic,33.6
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Science,8,97,Columbia,2021,Basic,20.6
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Science,Total,97,Columbia,2021,Basic,20.6
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,3,52,Columbia,2021,Basic,28.8
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,4,58,Columbia,2021,Basic,22.4
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,5,59,Columbia,2021,Basic,42.4
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,Total,169,Columbia,2021,Basic,31.4
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,3,54,Columbia,2021,Basic,31.5
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,4,58,Columbia,2021,Basic,43.1
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,5,60,Columbia,2021,Basic,30
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,Total,172,Columbia,2021,Basic,34.9
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Science,4,58,Columbia,2021,Basic,17.2
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Science,Total,58,Columbia,2021,Basic,17.2
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,English,3,24,Columbia,2021,Basic,12.5
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,English,4,33,Columbia,2021,Basic,30.3
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,English,5,19,Columbia,2021,Basic,36.8
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,English,Total,76,Columbia,2021,Basic,26.3
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Math,3,24,Columbia,2021,Basic,8.3
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Math,4,33,Columbia,2021,Basic,30.3
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Math,5,19,Columbia,2021,Basic,15.8
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Math,Total,76,Columbia,2021,Basic,19.7
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Science,4,33,Columbia,2021,Basic,24.2
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Science,Total,33,Columbia,2021,Basic,24.2
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,English,3,112,Columbia,2021,Basic,16.1
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,English,4,129,Columbia,2021,Basic,25.6
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,English,Total,241,Columbia,2021,Basic,21.2
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Math,3,112,Columbia,2021,Basic,19.6
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Math,4,128,Columbia,2021,Basic,29.7
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Math,Total,240,Columbia,2021,Basic,25
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Science,4,128,Columbia,2021,Basic,9.4
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Science,Total,128,Columbia,2021,Basic,9.4
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,5,149,Columbia,2021,Basic,22.1
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,6,136,Columbia,2021,Basic,30.9
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,7,139,Columbia,2021,Basic,24.5
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,8,143,Columbia,2021,Basic,17.5
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,Total,567,Columbia,2021,Basic,23.6
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,5,150,Columbia,2021,Basic,33.3
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,6,134,Columbia,2021,Basic,26.9
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,7,138,Columbia,2021,Basic,28.3
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,8,142,Columbia,2021,Basic,23.9
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,Total,564,Columbia,2021,Basic,28.2
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Science,8,143,Columbia,2021,Basic,9.8
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Science,Total,143,Columbia,2021,Basic,9.8
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,3,32,Columbia,2021,Basic,28.1
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,4,41,Columbia,2021,Basic,24.4
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,5,47,Columbia,2021,Basic,31.9
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,6,51,Columbia,2021,Basic,33.3
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,Total,171,Columbia,2021,Basic,29.8
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Math,3,32,Columbia,2021,Basic,31.3
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Math,4,41,Columbia,2021,Basic,34.1
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Math,5,47,Columbia,2021,Basic,55.3
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Math,6,51,Columbia,2021,Basic,43.1
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Math,Total,171,Columbia,2021,Basic,42.1
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Science,4,41,Columbia,2021,Basic,9.8
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Science,Total,41,Columbia,2021,Basic,9.8
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,English,7,43,Columbia,2021,Basic,41.9
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,English,8,38,Columbia,2021,Basic,34.2
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,English,Total,81,Columbia,2021,Basic,38.3
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Math,7,42,Columbia,2021,Basic,33.3
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Math,8,38,Columbia,2021,Basic,34.2
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Math,Total,80,Columbia,2021,Basic,33.8
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Science,8,37,Columbia,2021,Basic,27
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Science,Total,37,Columbia,2021,Basic,27
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,English,3,79,Columbia,2021,Basic,21.5
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,English,4,94,Columbia,2021,Basic,31.9
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,English,Total,173,Columbia,2021,Basic,27.2
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Math,3,79,Columbia,2021,Basic,22.8
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Math,4,94,Columbia,2021,Basic,43.6
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Math,Total,173,Columbia,2021,Basic,34.1
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Science,4,94,Columbia,2021,Basic,16
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Science,Total,94,Columbia,2021,Basic,16
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,5,72,Columbia,2021,Basic,34.7
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,6,90,Columbia,2021,Basic,23.3
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,7,98,Columbia,2021,Basic,31.6
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,8,93,Columbia,2021,Basic,44.1
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,Total,353,Columbia,2021,Basic,33.4
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,5,71,Columbia,2021,Basic,40.8
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,6,90,Columbia,2021,Basic,45.6
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,7,97,Columbia,2021,Basic,23.7
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,8,90,Columbia,2021,Basic,25.6
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,Total,348,Columbia,2021,Basic,33.3
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Science,8,91,Columbia,2021,Basic,24.2
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Science,Total,91,Columbia,2021,Basic,24.2
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,6,140,Montour,2021,Basic,22.9
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,7,151,Montour,2021,Basic,24.5
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,8,153,Montour,2021,Basic,25.5
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,Total,444,Montour,2021,Basic,24.3
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,6,140,Montour,2021,Basic,40.7
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,7,149,Montour,2021,Basic,26.2
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,8,149,Montour,2021,Basic,30.2
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,Total,438,Montour,2021,Basic,32.2
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Science,8,150,Montour,2021,Basic,20.7
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Science,Total,150,Montour,2021,Basic,20.7
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,English,3,152,Montour,2021,Basic,17.8
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,English,4,159,Montour,2021,Basic,37.1
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,English,5,151,Montour,2021,Basic,21.2
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,English,Total,462,Montour,2021,Basic,25.5
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Math,3,152,Montour,2021,Basic,15.1
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Math,4,159,Montour,2021,Basic,30.2
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Math,5,154,Montour,2021,Basic,26.6
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Math,Total,465,Montour,2021,Basic,24.1
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Science,4,158,Montour,2021,Basic,12
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Science,Total,158,Montour,2021,Basic,12
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,3,50,Columbia,2021,BelowBasic,14
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,4,53,Columbia,2021,BelowBasic,7.5
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,5,60,Columbia,2021,BelowBasic,13.3
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,6,46,Columbia,2021,BelowBasic,6.5
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,Total,209,Columbia,2021,BelowBasic,10.5
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,3,50,Columbia,2021,BelowBasic,26
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,4,53,Columbia,2021,BelowBasic,34
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,5,60,Columbia,2021,BelowBasic,30
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,6,46,Columbia,2021,BelowBasic,39.1
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,Total,209,Columbia,2021,BelowBasic,32.1
000001594,BENTON AREA SD,APPLEMAN EL SCH,Science,4,53,Columbia,2021,BelowBasic,1.9
000001594,BENTON AREA SD,APPLEMAN EL SCH,Science,Total,53,Columbia,2021,BelowBasic,1.9
000008433,BENTON AREA SD,BENTON AREA MS,English,7,56,Columbia,2021,BelowBasic,5.4
000008433,BENTON AREA SD,BENTON AREA MS,English,8,39,Columbia,2021,BelowBasic,10.3
000008433,BENTON AREA SD,BENTON AREA MS,English,Total,95,Columbia,2021,BelowBasic,7.4
000008433,BENTON AREA SD,BENTON AREA MS,Math,7,56,Columbia,2021,BelowBasic,57.1
000008433,BENTON AREA SD,BENTON AREA MS,Math,8,39,Columbia,2021,BelowBasic,79.5
000008433,BENTON AREA SD,BENTON AREA MS,Math,Total,95,Columbia,2021,BelowBasic,66.3
000008433,BENTON AREA SD,BENTON AREA MS,Science,8,39,Columbia,2021,BelowBasic,15.4
000008433,BENTON AREA SD,BENTON AREA MS,Science,Total,39,Columbia,2021,BelowBasic,15.4
000006808,BERWICK AREA SD,BERWICK AREA MS,English,5,157,Columbia,2021,BelowBasic,8.9
000006808,BERWICK AREA SD,BERWICK AREA MS,English,6,136,Columbia,2021,BelowBasic,10.3
000006808,BERWICK AREA SD,BERWICK AREA MS,English,7,155,Columbia,2021,BelowBasic,0.6
000006808,BERWICK AREA SD,BERWICK AREA MS,English,8,170,Columbia,2021,BelowBasic,7.1
000006808,BERWICK AREA SD,BERWICK AREA MS,English,Total,618,Columbia,2021,BelowBasic,6.6
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,5,158,Columbia,2021,BelowBasic,37.3
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,6,136,Columbia,2021,BelowBasic,35.3
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,7,153,Columbia,2021,BelowBasic,42.5
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,8,168,Columbia,2021,BelowBasic,58.3
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,Total,615,Columbia,2021,BelowBasic,43.9
000006808,BERWICK AREA SD,BERWICK AREA MS,Science,8,169,Columbia,2021,BelowBasic,31.4
000006808,BERWICK AREA SD,BERWICK AREA MS,Science,Total,169,Columbia,2021,BelowBasic,31.4
000006349,BERWICK AREA SD,NESCOPECK EL SCH,English,3,29,Columbia,2021,BelowBasic,17.2
000006349,BERWICK AREA SD,NESCOPECK EL SCH,English,4,25,Columbia,2021,BelowBasic,12
000006349,BERWICK AREA SD,NESCOPECK EL SCH,English,Total,54,Columbia,2021,BelowBasic,14.8
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Math,3,29,Columbia,2021,BelowBasic,27.6
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Math,4,25,Columbia,2021,BelowBasic,16
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Math,Total,54,Columbia,2021,BelowBasic,22.2
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Science,4,25,Columbia,2021,BelowBasic,0
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Science,Total,25,Columbia,2021,BelowBasic,0
000001597,BERWICK AREA SD,SALEM EL SCH,English,3,52,Columbia,2021,BelowBasic,0
000001597,BERWICK AREA SD,SALEM EL SCH,English,4,52,Columbia,2021,BelowBasic,5.8
000001597,BERWICK AREA SD,SALEM EL SCH,English,Total,104,Columbia,2021,BelowBasic,2.9
000001597,BERWICK AREA SD,SALEM EL SCH,Math,3,52,Columbia,2021,BelowBasic,9.6
000001597,BERWICK AREA SD,SALEM EL SCH,Math,4,53,Columbia,2021,BelowBasic,22.6
000001597,BERWICK AREA SD,SALEM EL SCH,Math,Total,105,Columbia,2021,BelowBasic,16.2
000001597,BERWICK AREA SD,SALEM EL SCH,Science,4,53,Columbia,2021,BelowBasic,1.9
000001597,BERWICK AREA SD,SALEM EL SCH,Science,Total,53,Columbia,2021,BelowBasic,1.9
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,English,3,72,Columbia,2021,BelowBasic,13.9
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,English,4,74,Columbia,2021,BelowBasic,10.8
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,English,Total,146,Columbia,2021,BelowBasic,12.3
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,Math,3,75,Columbia,2021,BelowBasic,34.7
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,Math,4,74,Columbia,2021,BelowBasic,31.1
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,Math,Total,149,Columbia,2021,BelowBasic,32.9
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,Science,4,73,Columbia,2021,BelowBasic,5.5
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,Science,Total,73,Columbia,2021,BelowBasic,5.5
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,3,23,Columbia,2021,BelowBasic,4.3
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,4,16,Columbia,2021,BelowBasic,0
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,5,12,Columbia,2021,BelowBasic,8.3
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,Total,51,Columbia,2021,BelowBasic,3.9
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,3,23,Columbia,2021,BelowBasic,8.7
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,4,16,Columbia,2021,BelowBasic,18.8
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,5,12,Columbia,2021,BelowBasic,8.3
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,Total,51,Columbia,2021,BelowBasic,11.8
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Science,4,16,Columbia,2021,BelowBasic,0
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Science,Total,16,Columbia,2021,BelowBasic,0
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,6,87,Columbia,2021,BelowBasic,3.4
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,7,100,Columbia,2021,BelowBasic,4
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,8,97,Columbia,2021,BelowBasic,12.4
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,Total,284,Columbia,2021,BelowBasic,6.7
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,6,87,Columbia,2021,BelowBasic,29.9
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,7,100,Columbia,2021,BelowBasic,55
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,8,99,Columbia,2021,BelowBasic,47.5
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,Total,286,Columbia,2021,BelowBasic,44.8
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Science,8,97,Columbia,2021,BelowBasic,21.6
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Science,Total,97,Columbia,2021,BelowBasic,21.6
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,3,52,Columbia,2021,BelowBasic,9.6
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,4,58,Columbia,2021,BelowBasic,8.6
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,5,59,Columbia,2021,BelowBasic,13.6
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,Total,169,Columbia,2021,BelowBasic,10.7
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,3,54,Columbia,2021,BelowBasic,27.8
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,4,58,Columbia,2021,BelowBasic,27.6
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,5,60,Columbia,2021,BelowBasic,48.3
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,Total,172,Columbia,2021,BelowBasic,34.9
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Science,4,58,Columbia,2021,BelowBasic,1.7
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Science,Total,58,Columbia,2021,BelowBasic,1.7
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,English,3,24,Columbia,2021,BelowBasic,29.2
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,English,4,33,Columbia,2021,BelowBasic,6.1
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,English,5,19,Columbia,2021,BelowBasic,0
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,English,Total,76,Columbia,2021,BelowBasic,11.8
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Math,3,24,Columbia,2021,BelowBasic,37.5
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Math,4,33,Columbia,2021,BelowBasic,42.4
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Math,5,19,Columbia,2021,BelowBasic,15.8
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Math,Total,76,Columbia,2021,BelowBasic,34.2
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Science,4,33,Columbia,2021,BelowBasic,3
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Science,Total,33,Columbia,2021,BelowBasic,3
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,English,3,112,Columbia,2021,BelowBasic,4.5
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,English,4,129,Columbia,2021,BelowBasic,3.1
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,English,Total,241,Columbia,2021,BelowBasic,3.7
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Math,3,112,Columbia,2021,BelowBasic,9.8
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Math,4,128,Columbia,2021,BelowBasic,16.4
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Math,Total,240,Columbia,2021,BelowBasic,13.3
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Science,4,128,Columbia,2021,BelowBasic,1.6
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Science,Total,128,Columbia,2021,BelowBasic,1.6
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,5,149,Columbia,2021,BelowBasic,2
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,6,136,Columbia,2021,BelowBasic,3.7
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,7,139,Columbia,2021,BelowBasic,2.2
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,8,143,Columbia,2021,BelowBasic,4.2
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,Total,567,Columbia,2021,BelowBasic,3
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,5,150,Columbia,2021,BelowBasic,11.3
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,6,134,Columbia,2021,BelowBasic,20.1
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,7,138,Columbia,2021,BelowBasic,23.2
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,8,142,Columbia,2021,BelowBasic,24.6
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,Total,564,Columbia,2021,BelowBasic,19.7
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Science,8,143,Columbia,2021,BelowBasic,14
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Science,Total,143,Columbia,2021,BelowBasic,14
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,3,32,Columbia,2021,BelowBasic,9.4
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,4,41,Columbia,2021,BelowBasic,9.8
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,5,47,Columbia,2021,BelowBasic,2.1
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,6,51,Columbia,2021,BelowBasic,0
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,Total,171,Columbia,2021,BelowBasic,4.7
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Math,3,32,Columbia,2021,BelowBasic,40.6
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Math,4,41,Columbia,2021,BelowBasic,17.1
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Math,5,47,Columbia,2021,BelowBasic,10.6
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Math,6,51,Columbia,2021,BelowBasic,37.3
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Math,Total,171,Columbia,2021,BelowBasic,25.7
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Science,4,41,Columbia,2021,BelowBasic,4.9
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Science,Total,41,Columbia,2021,BelowBasic,4.9
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,English,7,43,Columbia,2021,BelowBasic,0
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,English,8,38,Columbia,2021,BelowBasic,2.6
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,English,Total,81,Columbia,2021,BelowBasic,1.2
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Math,7,42,Columbia,2021,BelowBasic,42.9
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Math,8,38,Columbia,2021,BelowBasic,44.7
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Math,Total,80,Columbia,2021,BelowBasic,43.8
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Science,8,37,Columbia,2021,BelowBasic,13.5
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Science,Total,37,Columbia,2021,BelowBasic,13.5
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,English,3,79,Columbia,2021,BelowBasic,8.9
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,English,4,94,Columbia,2021,BelowBasic,2.1
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,English,Total,173,Columbia,2021,BelowBasic,5.2
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Math,3,79,Columbia,2021,BelowBasic,11.4
